id_jugador,id_club
211072,1075
211251,410
211325,141
211325,449
211474,417
211637,336
212209,614
212209,2462
212391,1531
212391,3368
212699,4035
212718,27
212723,18
212723,24
212723,368
212832,36
212847,1237
212862,621
212862,681
212862,3368
212923,720
212937,417
213260,331
213260,3368
213268,234
213268,1237
213368,199
213368,273
213555,683
213605,199
213605,614
213606,199
213606,1023
213670,24
213670,331
213670,418
213670,2497
213841,244
214538,720
214538,3631
214666,399
214775,13
214775,368
214775,720
214775,1050
214775,2407
215094,383
215099,15
215099,610
215114,58
215118,11
215118,405
215118,931
215390,5
215390,1023
215599,23826
215616,141
215616,430
215616,614
215616,1025
215679,148
215679,162
215679,244
215679,995
215686,417
215864,24
215864,265
215876,417
215876,720
215915,199
215977,826
215977,995
216118,336
216179,46
216181,24
216181,162
216240,189
216240,940
216240,1531
216375,1025
216443,82
216443,610
216443,720
216463,58
216464,368
216464,681
216569,273
216569,417
216569,631
216569,800
216603,36
216662,36
216870,237
216870,331
216870,1049
216870,2497
217111,141
217111,610
217111,631
217115,29
217115,244
217115,417
217115,1148
217115,1237
217144,237
217144,1531
217886,189
217886,1108
218087,703
218118,210
218118,244
218118,418
220647,189
220647,3711
220656,265
220793,410
220878,826
221025,29
221025,131
221025,294
221025,1049
221025,1082
221150,3709
221309,1531
221316,15
221316,418
221316,714
221321,449
221322,1049
221611,82
221624,281
221735,3631
221735,4035
221805,3711
221899,13
221899,150
221899,221
221899,367
221899,714
221899,1050
221958,294
221958,683
221958,1049
221958,2282
221992,1050
222813,31
222813,720
222855,410
222859,995
223029,1075
223367,234
223367,294
223560,199
223560,210
223560,265
223560,2462
223725,131
223725,368
223725,1049
223725,1108
223725,3709
223967,27
223967,23826
223972,15
223974,800
223974,1025
223979,82
223979,23826
224088,244
224088,371
224884,237
224884,631
225020,368
225020,418
225020,1041
225020,1108
225055,1047
225083,631
225122,294
225122,543
225122,583
225122,681
225122,1049
225122,1050
225161,543
225161,720
225335,162
225335,398
225335,1075
225432,221
225432,1023
225452,281
225452,371
225452,931
225452,12321
225593,714
225593,1531
225593,3709
225617,210
225657,60
225657,418
225693,31
225693,162
225693,418
225693,2462
225873,416
225963,410
225984,336
226009,199
226009,221
226012,368
226012,3709
226049,762
226049,989
226073,13
226073,1082
226074,5
226074,131
226973,931
227035,336
227081,46
227081,244
227081,368
227081,398
227404,4035
227404,7633
227671,210
227961,3709
227961,12321
228433,15
228433,210
228433,720
228444,234
228645,82
228645,610
228645,985
228761,331
228761,398
228761,1108
228761,2497
228885,265
228917,3368
228948,162
228948,379
228948,583
228975,1041
229004,13
229004,371
229004,931
229004,1041
229005,16
229005,162
229005,583
229005,23826
229006,18
229006,417
229604,244
229604,610
229604,681
229604,1050
229640,69261
229695,281
229736,210
229804,681
229970,124
229970,985
230457,336
230457,430
230457,683
230541,762
230552,5
230552,371
230552,416
230552,1025
230784,11
230784,13
230784,237
230784,1050
231039,199
231039,2462
231289,720
231572,36
231572,131
231572,294
231572,543
231586,82
231614,276
231614,294
231614,430
231614,2462
232271,940
232271,1082
232418,276
232454,15
232847,221
232847,1023
232859,995
232897,1148
233124,405
233124,543
234166,3631
234166,69261
234189,58
234189,405
234189,449
234193,2282
234227,7633
234509,46
234509,610
234509,985
234523,12
234523,150
234523,416
234781,379
234781,1041
234803,31
234811,150
234811,336
234850,371
234850,3711
234918,2407
234918,4035
234918,69261
235767,124
236045,51828
236168,2282
236202,3709
236400,141
236400,995
236400,1041
236471,36
236471,449
236490,416
236490,631
236490,703
236490,931
236510,31
236510,124
236510,543
236510,931
236537,720
236953,379
236953,399
236953,703
236997,683
236997,703
237658,1025
237662,18
237662,162
238055,294
238055,1075
238223,281
238223,294
238266,244
238266,681
238266,1041
238407,13
238407,449
238407,681
238407,873
238407,1050
238407,23826
238448,189
238448,11141
238537,1047
238626,244
238752,46
238752,162
238752,398
238752,714
238868,331
238868,1050
239743,141
239743,273
239743,826
239962,82
239962,398
240219,430
240306,336
240306,410
240306,985
240414,410
240414,6195
240578,336
240692,13
240692,1082
240892,124
240900,13
240900,209
240900,368
240900,2407
240958,5
241119,148
241119,244
241119,1041
241229,244
241229,405
241229,417
241229,3709
241231,417
241391,234
241391,368
241391,610
241391,4035
241457,58
241457,383
241477,410
241481,610
241481,873
241501,826
241527,46
241527,276
241527,416
241641,162
241641,281
241641,294
241889,162
241889,416
241889,430
241889,762
241923,276
242063,82
242063,124
242063,610
242086,12
242086,15
242086,23826
242089,29
242273,31
242273,265
242273,995
242359,13
242359,410
242359,800
242497,1108
242497,12321
242548,1049
242548,1075
242606,58
242606,379
242631,11
242631,29
242631,931
242632,11
242632,124
242632,273
242632,399
242661,683
242808,2282
242940,1047
243028,405
243028,720
243188,18
243541,1023
243541,1108
243541,3368
243541,3709
243589,148
243589,405
243589,931
243606,417
243633,405
243633,703
243714,27
243714,506
243714,583
243856,124
243879,714
244192,12
244192,148
244192,276
244192,405
244192,430
244192,800
244192,6195
244275,46
244275,221
244275,294
244275,614
244940,16
244940,82
245014,449
245014,3368
245034,16
245056,416
245056,931
245056,3368
245072,410
245078,237
245078,244
245078,294
245078,416
245337,51828
245537,148
245537,762
245537,1082
245744,237
245893,58
245893,623
245893,631
245893,995
245893,1108
246291,12
246291,150
246291,367
246291,399
246291,418
246291,681
246579,60
246968,150
246968,762
246968,1050
247250,12321
247377,410
247377,416
247377,1025
247555,379
247555,430
247915,18
248054,1041
248330,703
248330,3368
248330,3709
248395,410
248410,614
248658,371
248732,276
248738,331
248738,1108
248999,60
249089,399
249089,989
249126,148
249356,989
249513,681
249513,989
249513,3709
249565,58
249565,162
249565,405
249636,417
249730,162
249730,416
249730,1108
249776,3631
249994,543
249994,683
249994,720
250007,199
250013,826
250153,6195
250426,762
250478,405
250478,762
250478,931
250845,13
251075,12
251075,1082
251106,989
251106,1050
251106,3368
251106,3709
251302,27
251322,162
251664,762
251664,1148
251845,31
251845,683
251845,1049
251845,1148
251848,621
251848,1108
251876,237
251876,281
251876,12321
251878,714
251878,940
251896,24
251896,418
251896,543
251897,621
251897,1108
251912,11
252345,410
252641,940
252677,1050
252677,3368
252755,610
253341,11
253341,873
253677,405
253677,989
253765,58
253765,398
253765,940
253839,367
253839,418
253839,1049
253839,1108
253839,3709
253842,995
254230,1061
254290,3368
255450,416
255450,800
255473,276
255473,416
255474,234
255488,621
255501,621
255508,621
255653,940
255653,1049
255744,276
255744,410
255744,614
255755,46
255755,141
255755,210
255755,368
255755,720
255755,985
255901,13
255901,410
255901,1049
255901,69261
255906,703
255916,141
255916,148
255916,762
255916,69261
255942,46
255942,1047
255989,221
255995,1050
255995,1075
255995,51828
256120,131
256120,150
256178,31
256267,36
256267,237
256267,398
256339,46
256339,506
256339,1047
256358,276
256358,1025
256361,12
256361,276
256429,367
256429,3709
256448,12
256448,430
256448,800
256678,506
256718,234
256866,24
256866,430
256866,3711
256866,11141
256977,336
256977,543
256977,683
257062,367
257097,31
257097,124
257376,336
257376,3709
257388,720
257448,13
257448,162
257448,336
257448,683
257455,27
257455,148
257455,336
257455,931
257455,1075
257456,336
257462,5
257462,24
257462,294
257462,418
257462,430
257474,416
257474,6195
257668,189
257732,276
257732,6195
257740,2497
257814,16
257851,683
257851,1049
257851,3368
257987,234
258004,281
258004,294
258005,294
258005,683
258005,703
258007,623
258015,294
258015,703
258018,683
258027,12
258027,27
258027,265
258027,294
258027,583
258027,1082
258032,294
258032,703
258032,1075
258039,24
258070,199
258070,210
258216,631
258254,162
258254,199
258254,210
258374,1049
258626,36
258626,294
258878,281
258878,631
258878,931
258879,399
258879,543
258879,985
258883,29
258883,371
258885,703
258889,31
258889,148
258889,631
258889,989
258916,29
258916,124
258916,703
258919,703
258919,873
258919,985
258923,131
258923,405
258923,985
258987,371
258987,940
259025,449
259350,60
259930,940
259930,3711
259930,7633
260166,683
260166,703
260807,11141
260827,873
260827,931
260827,1041
261309,2462
261309,4035
261503,418
261503,3631
261504,15
261504,281
261504,1050
261504,12321
261611,410
261611,800
261905,276
261927,1075
261988,294
261988,703
262016,1023
262226,800
262226,931
262262,199
262262,3711
262396,621
262474,199
262474,1061
262474,2462
262523,5
262523,265
262523,1025
262608,162
262608,1082
262689,367
262689,1075
262749,11
262749,1148
262793,141
262861,189
262861,265
262861,4035
262939,237
262939,331
262939,367
262939,800
262939,1050
262939,1531
262939,12321
262980,873
262980,989
262980,3368
262999,4035
262999,51828
263032,199
263236,148
263236,826
263267,410
263361,18
263361,368
263361,399
263361,610
263380,36
263380,60
263628,209
263727,368
263727,714
263727,1108
263801,237
263804,683
263843,150
263843,683
263843,1050
263843,2497
263856,150
263856,873
263856,1108
263856,2497
263856,3368
263860,1049
263860,1108
263860,3368
263860,3709
263918,162
264116,383
264220,379
264284,221
264567,826
264567,1082
264956,162
264956,399
264956,583
264956,995
264956,23826
265078,5
265078,430
265078,543
265078,1047
265078,1049
265088,5
265088,506
265127,209
265127,2282
265471,399
265481,3711
265504,273
265569,162
265625,24
265625,276
266359,273
266359,826
266795,189
266795,398
266795,1108
266807,13
266903,2407
267160,410
267160,826
267420,210
267420,368
267420,3711
267753,4035
268113,610
268176,51828
268178,800
268429,410
268506,199
268506,209
268506,3709
268642,720
268670,131
268670,367
268670,1531
268670,12321
270051,995
270051,1023
270171,1148
270188,265
270188,410
270188,995
270188,1023
270411,244
270541,16
270541,273
270541,1082
270959,221
270959,614
270959,1023
270959,2462
271021,237
271021,1108
271072,623
271072,51828
271098,683
271098,703
271098,2282
271256,4035
271455,294
271455,940
271495,449
271966,141
271966,2282
272261,276
272261,410
272261,430
272278,16
272587,60
272622,379
272622,931
272631,417
272638,24
272642,36
272642,162
272642,417
272642,762
272642,3631
272812,410
272855,449
272999,762
273000,189
273000,940
273000,1082
273012,3631
273132,46
273132,430
273132,800
273236,131
273236,417
273236,2462
273236,51828
273438,294
273438,417
273438,1023
273438,1049
273438,1075
273638,3631
274288,4035
274347,13
274461,16
274484,1041
274484,1082
274484,1531
274862,995
274862,3368
275218,209
275218,367
275303,273
275303,800
275381,209
275412,221
275590,989
275935,449
276111,131
276111,237
276111,940
276111,2497
276337,449
276896,244
276896,398
277033,989
277114,141
277114,281
277114,371
277114,1041
277137,234
277137,940
277179,12
277179,141
277179,237
277179,281
277179,383
277179,23826
277179,40058
277318,1023
277318,40058
277335,199
277335,1023
277384,237
277635,1082
277743,614
278296,237
278296,714
278332,18
278343,82
278359,15
278359,150
278359,714
278359,940
278531,6195
278837,1049
278837,1108
278992,189
278992,1108
279455,31
279455,931
279455,989
279457,31
279457,36
279457,60
279457,124
280387,60
280575,82
280701,449
280701,940
280730,27
280730,418
280730,430
280730,681
280795,294
280795,3631
280795,3711
281319,2407
281404,614
281404,631
281404,762
281404,2462
281404,3709
281404,4035
281755,3709
281769,12
281769,13
281769,15
281769,714
281963,13
281963,27
281963,583
281989,3709
282041,583
282076,124
282076,430
282076,1108
282144,16
282144,82
282144,430
282199,265
282199,720
282250,273
282283,3711
282371,368
282371,3368
282371,3709
282388,209
282388,276
282388,416
282388,430
282388,6195
282410,418
282410,714
282410,1050
282411,13
282411,418
282411,1108
282421,418
282421,1108
282421,2497
282429,13
282429,148
282429,368
282429,418
282429,985
282429,1148
282476,209
282476,2407
282544,800
282544,1531
282694,209
282694,940
282722,131
282722,1531
282724,1049
282727,131
282727,12321
282810,12
282810,131
282810,940
282810,3709
283166,2462
283170,131
283170,141
283170,1531
283196,58
283196,368
283196,417
283196,610
283223,16
283223,36
283223,141
283223,683
283223,940
283233,234
283233,430
283514,399
283528,410
283528,7633
283628,379
283735,276
283735,398
284010,18
284165,148
284165,383
284165,610
284248,82
284321,294
284727,189
284727,331
284727,379
284727,714
284727,1108
284730,16
284730,281
284732,16
284732,18
284732,273
284769,60
284854,131
284854,150
284854,1108
284854,3709
284857,131
284857,631
284857,1237
284857,3709
284883,683
284883,720
284883,1049
284883,1075
284884,368
284884,418
284884,940
284884,3709
285322,2282
285323,60
285323,273
285323,417
285323,1049
285548,199
285548,210
285548,379
285771,1050
285771,3631
285845,11
285845,12
285845,1041
286047,148
286297,12
286339,3631
286384,244
286384,714
286384,985
286384,1050
286384,2497
286415,12
286415,148
286415,150
286415,244
286415,714
286415,12321
286779,3631
286908,1075
286949,410
286949,416
286949,1025
287167,703
287247,11
287431,931
287431,1148
287579,36
287579,234
287579,276
287579,430
287579,985
287579,2282
287700,276
287700,398
287700,416
287876,1047
288225,273
288225,995
288228,237
288228,714
288230,16
288230,131
288230,273
288230,583
288237,273
288241,995
288251,273
288253,234
288253,336
288255,24
288255,29
288255,610
288255,985
288255,12321
288318,367
288318,714
288415,210
288415,1082
288431,614
288496,162
288496,995
288609,2407
288786,7633
289061,398
289075,449
289236,681
289255,621
289255,681
289255,1108
289257,681
289257,1108
289286,681
289433,583
289446,29
289446,131
289446,430
289446,1023
289510,58
289587,58
289587,244
289592,29
289592,703
289592,1041
289648,623
289846,379
289846,623
290017,410
290017,417
290032,276
290249,3709
290256,273
290256,1075
290256,1082
290261,1075
290273,418
290273,714
290336,336
290391,294
290391,336
290532,379
290532,417
290532,1041
290532,1148
290537,1047
290537,1082
290551,417
290552,683
290561,417
290587,24
290593,417
290862,244
290862,430
290951,162
290951,683
290951,931
291200,703
291200,1041
291266,276
291266,1025
291399,720
291417,418
291417,1041
291422,989
291544,379
291739,141
292199,449
292246,543
292246,23826
292366,58
292417,15
292417,29
292772,683
292808,58
292818,940
292818,1082
293168,371
293168,410
293168,449
293169,82
293169,416
293169,430
293169,2497
293194,416
293194,610
293194,873
293200,29
293200,379
293200,416
293281,16
293281,58
293385,131
293385,23826
294057,148
294321,294
294321,1049
294730,58
294798,210
294798,2462
294804,221
294804,4035
294808,5
294808,131
294808,800
294853,209
294873,221
294873,614
294873,1082
294894,189
294894,237
294894,1050
294894,3631
294894,7633
295024,36
295024,265
295183,610
295313,703
295330,281
295330,368
295331,410
295373,2407
295373,4035
295424,7633
295426,4035
295622,13
295622,714
296356,273
296422,5
296422,162
296422,583
296422,931
296422,1082
296622,237
296622,405
296622,418
296622,583
296622,714
296783,12
296783,1082
296783,1531
296802,383
296802,417
296802,873
296879,16
296986,399
297070,273
297070,681
297212,148
297212,273
297212,399
297257,371
297583,27
297583,60
298197,1049
298197,1108
298575,331
298583,995
298583,1049
298589,331
298796,383
298796,4035
298975,244
298975,430
298975,1531
298976,12
298976,82
298976,418
298976,3368
298976,3709
298983,331
298983,1050
300168,621
300168,1108
300716,11
300716,371
300716,681
301236,506
301238,506
302215,31
302215,23826
302371,379
302371,720
302371,1108
302991,3368
302991,3709
303116,398
303116,430
303140,36
303254,5
303254,631
303254,1237
303259,58
303259,82
303259,368
303657,46
303657,940
303657,989
305947,383
305947,430
306024,29
306024,399
306166,703
307058,46
307058,720
307924,36
308278,46
308278,131
308279,410
308279,416
308279,430
308279,506
308439,826
308441,294
308801,410
309110,681
309110,940
309180,430
309393,800
309400,11
309400,15
309400,631
310458,276
311044,367
311178,265
311178,1025
311351,371
311351,623
311351,69261
311489,58
311489,82
311489,714
312294,210
312294,221
312294,2462
312294,11141
312314,2462
312678,5
312678,614
312862,46
312862,273
312862,417
312862,430
313094,234
313094,417
313106,199
313106,210
313106,221
314210,29
314288,58
314288,82
314288,281
314288,399
314295,18
314295,379
314341,11
314353,31
314353,418
314367,148
314367,336
314384,11
314678,5
314678,281
314678,418
314875,379
314944,336
314959,2282
315063,189
315110,273
315110,1041
315110,1050
315121,234
315125,234
315125,3631
315125,51828
315128,610
315131,15
315131,873
315131,931
315131,985
315145,273
315145,610
315169,189
315169,2462
315253,244
315283,610
315332,24
315604,683
315762,931
315762,940
315779,5
315779,16
315779,631
315853,46
315853,800
315858,5
315858,583
315865,46
315867,379
315867,800
315969,985
315969,6195
316111,410
316125,631
316125,873
316264,11
316264,418
316264,681
316422,2282
316551,631
316884,237
316884,1041
316889,383
316889,4035
316889,6195
316934,1025
317057,1047
317454,36
317454,51828
317482,368
317482,6195
317806,124
317806,234
318077,11
318077,13
318077,141
318077,430
318204,23826
318470,583
318508,383
318508,417
318508,1237
318523,150
318523,417
318523,1082
318528,18
318528,46
318707,2282
319160,410
319160,3709
319301,399
319301,931
319301,985
319691,189
319745,11
319745,150
319745,418
319859,940
319859,1148
319911,221
319911,3711
320271,237
320271,331
320271,383
320271,1049
320411,989
320411,6195
320440,2282
320748,36
320748,234
321070,18
321070,23826
321070,40058
321204,383
321239,210
321239,294
321239,614
321247,15
321247,405
321247,3709
321528,46
321528,383
322065,237
322305,410
322305,417
322655,276
322655,417
322873,36
322985,234
323167,5
323167,1050
323704,131
323704,199
323831,24
323831,209
323831,1050
323872,189
324223,405
324278,23826
324282,276
324282,800
324321,3709
324344,265
324351,15
324351,276
324351,683
324358,405
324358,1148
324377,430
324503,294
324690,430
324690,583
324690,1047
324690,1082
324795,273
324796,1041
324804,46
324804,416
324882,405
324882,2282
325223,1041
325443,11
325443,336
325443,1237
325598,4035
325924,265
325924,2282
325993,276
325993,371
325993,1047
326029,16
326029,383
326029,405
326031,27
326031,506
326031,610
326031,985
326300,11
326300,417
326300,826
326300,1041
326330,131
326330,610
326701,383
327251,82
327251,23826
327757,5
327757,430
327863,826
327863,1082
328264,23826
328480,1049
328480,3368
328609,244
328658,371
328658,1148
328784,24
328784,60
328784,399
329145,36
329145,368
329145,405
329145,995
329517,683
329720,199
329722,294
329722,683
329722,1075
329722,51828
329723,162
329723,294
329723,430
329723,683
329723,703
329812,273
329812,294
329812,371
330060,199
330085,683
330085,703
330085,1023
330085,2462
330126,265
330126,276
330352,1531
330659,12
330659,417
330659,610
330659,989
330659,1049
330659,23826
330684,3711
331059,4035
331496,237
331496,12321
331498,162
331498,237
331498,276
331505,131
331505,940
331511,131
331511,1061
331560,11
331560,1025
331726,5
331726,12
331726,405
331726,631
331756,4035
331757,3631
332179,276
332179,800
332179,1047
332259,189
332259,210
332259,367
332259,1531
332305,3631
332341,124
332341,989
332560,826
332612,3368
332697,399
332697,506
332705,399
332705,623
332705,989
332705,23826
332764,2407
332798,60
332798,141
332889,244
332889,273
332889,995
333014,931
333159,221
333161,36
333241,762
333640,383
333647,24
334042,940
334042,3711
334055,189
334055,69261
334221,16
334222,209
334222,416
334222,940
334222,1531
334526,18
334526,162
334526,506
334526,631
334557,294
334557,683
334557,1075
334586,3711
334835,398
335209,18
335209,234
335209,430
335216,621
335221,150
335225,237
335225,714
335225,1050
335457,60
335457,1108
335516,23826
335721,11
335721,399
335721,1237
335768,189
335768,3631
335993,60
336012,371
336012,1047
336077,36
336077,985
336125,416
336125,1047
336167,1061
336382,24
336382,58
336382,1061
336828,940
336828,1041
336828,1531
336869,27
336869,150
336869,399
336869,714
336960,410
336960,800
337036,60
337066,12321
337333,379
337333,714
337715,12
337715,124
337715,416
337715,681
337715,1025
337715,1049
337716,276
337725,58
337725,430
337798,336
337800,141
337800,148
337800,294
338032,276
338032,610
338070,31
338070,683
338285,276
338285,621
338285,940
338424,11
338424,16
338424,331
338424,681
338424,762
338425,331
338425,416
338425,621
338629,58
338629,82
338629,399
338635,58
338670,12
338670,58
338670,294
338672,46
338861,1023
338889,3631
338962,124
338962,221
339314,1237
339328,610
339332,383
339332,610
339332,2282
339332,6195
339340,234
339340,383
339340,985
339556,1148
339699,237
339707,410
339707,418
339816,1531
339820,237
339820,3709
339829,683
340151,276
340151,506
340205,621
340321,11
340321,1148
340322,15
340324,11
340324,399
340324,873
340325,11
340325,234
340325,931
340328,11
340328,506
340329,11
340329,762
340339,940
340353,410
340376,131
340376,1075
340376,12321
340394,430
340427,12
340456,27
340456,610
340456,985
340459,610
340460,58
340460,234
340460,281
340853,418
340867,418
340867,2497
340867,3709
340879,336
340879,506
340879,800
340918,31
340918,1148
340950,31
340950,543
340950,720
341049,148
341049,371
341049,989
341051,148
341051,379
341092,31
341092,430
341092,506
341110,294
341110,940
341227,131
341227,150
341227,1025
341264,367
341264,418
341272,237
341272,368
341278,1050
341278,1108
341278,12321
341317,371
341317,703
341317,1108
341317,23826
341429,141
341429,148
341429,610
341647,12
341647,36
341647,244
341647,51828
341701,2462
341705,12
341705,244
341705,430
341705,614
341705,2462
341710,82
341713,1050
341713,3709
342024,199
342024,210
342024,720
342024,1023
342039,60
342046,405
342046,985
342046,6195
342048,379
342048,1531
342209,162
342226,162
342226,714
342229,162
342229,418
342229,583
342385,150
342385,209
342385,379
342385,3631
342389,58
342405,82
342405,1025
342702,58
342877,276
342877,410
342877,826
342967,16
342967,60
342967,294
343052,11
343052,417
343052,449
343052,1050
343052,1082
343337,27
343463,237
343463,2282
343475,29
343475,800
343537,12
343537,12321
343553,11141
343553,51828
343959,2282
344009,29
344015,31
344069,399
344072,995
344152,371
344152,583
344152,873
344381,583
344381,631
344381,23826
344395,720
344596,162
344596,417
344596,631
344596,720
344596,826
344598,16
344600,18
344600,27
344600,244
344605,368
344605,1082
344695,27
344695,23826
344830,985
344830,2282
344854,2407
344854,7633
344864,826
344864,995
344869,449
344869,826
344869,1075
344886,826
345084,162
345084,221
345084,614
345084,720
345084,1023
345084,2462
345345,1075
345458,416
345468,1237
345590,1025
345746,18
345760,371
345886,368
346018,762
346065,1023
346065,2462
346289,1041
346289,1049
346291,273
346314,631
346314,873
346315,124
346315,631
346478,148
346483,631
346483,985
346546,162
346551,31
346551,82
346561,430
346567,12
346567,24
346567,398
346567,506
346707,399
346707,762
346766,199
346766,368
346766,800
346779,416
346890,5
346890,399
346890,6195
347100,199
347577,2407
347900,383
347900,1025
347913,36
347913,221
347913,244
347913,2282
347913,2462
347932,4035
347932,7633
348026,15
348026,583
348026,23826
348263,199
348263,1023
348354,189
348354,209
348623,29
348795,148
348795,150
348795,583
348795,1050
348863,124
349066,16
349066,681
349066,762
349300,371
349300,379
349585,614
349585,2462
349599,5
349599,237
349599,331
349599,1050
349599,1237
349701,931
350219,150
350219,583
350219,1531
350219,6195
351478,681
351738,36
351738,210
351749,281
351749,379
351749,399
351809,13
351809,681
351816,5
351816,11
351816,244
351892,131
351892,1023
351894,199
351894,2462
351903,210
352041,399
352041,1041
352324,189
352324,614
352392,244
353032,1049
353032,3709
353034,3711
353037,40058
353108,82
353108,221
353108,614
353365,995
353366,27
353366,46
353366,244
353366,1082
353399,273
353399,1041
353403,995
353404,1041
353583,3711
353583,4035
353892,27
353922,36
353948,1041
354145,209
354145,614
354352,405
354361,244
354361,931
354361,1050
354361,6195
354362,148
354362,189
354362,506
354482,58
354482,244
354482,623
354726,826
354741,150
354741,714
354814,430
354814,826
355369,18
355369,273
355501,12
355501,58
355501,1025
355501,6195
355627,131
355627,367
355628,681
355641,826
355689,1531
355816,18
355816,610
355817,623
355861,29
355861,148
355861,989
355861,1049
355861,1050
355861,2282
355861,12321
355915,148
355915,800
355998,1061
355998,3711
356044,610
356044,720
356044,3631
356044,3711
356099,336
356099,1075
356099,3631
356141,24
356141,398
356141,873
356197,150
356197,399
356197,1050
356197,1108
357003,1025
357072,273
357072,826
357072,2282
357117,265
357117,430
357117,995
357119,31
357119,23826
357147,5
357147,720
357147,985
357153,720
357156,720
357156,1075
357158,29
357158,276
357158,336
357158,543
357158,683
357161,336
357162,162
357162,294
357162,3709
357164,5
357164,336
357164,1082
357233,294
357498,430
357498,506
357565,13
357565,281
357565,1050
357628,368
357628,940
357656,1237
357658,29
357658,989
357662,11
357662,379
357796,276
357796,1082
357884,714
357885,150
357885,379
357885,1050
357937,209
357992,5
357992,46
357992,416
357992,800
357995,800
358003,1047
358008,6195
358032,276
358032,383
358032,416
358032,2282
358032,6195
358143,720
358143,995
358165,720
358166,12
358177,720
358212,189
358212,683
358250,940
358504,24
358504,60
358504,383
358948,36
359210,294
359210,703
359210,714
360140,58
360518,506
360518,800
361065,15
361065,583
361065,610
361065,800
361065,1082
361068,410
361068,610
361093,762
361093,1082
361104,5
361104,131
361104,383
361104,610
361207,610
361254,368
361254,543
361254,703
361254,1049
361254,1531
361256,36
361256,1082
361260,31
361260,141
361504,2497
361575,265
361575,449
361914,244
361914,273
361914,379
361914,681
362086,367
362108,399
362108,1082
362562,371
362667,610
362842,31
362842,131
362842,210
362842,430
362842,506
362842,12321
362844,210
362844,614
362977,371
363057,367
363178,506
363205,11
363205,281
363205,1023
363223,371
363223,2282
363466,40058
363794,1023
364133,5
364133,162
364133,416
364135,29
364135,276
364135,430
364135,506
364135,583
364206,46
364234,683
364237,720
364237,1075
364237,1108
364245,162
364245,383
364258,1237
364258,23826
364261,1023
364603,131
364603,331
364861,449
364896,58
364972,2462
365108,417
365108,703
365108,1025
365394,234
365394,683
365758,383
366143,3631
366143,4035
366620,7633
366930,16
366930,58
366930,281
366930,681
366948,36
366948,210
366948,940
366948,1023
367284,273
367284,1237
367284,6195
367464,336
367464,398
367466,336
367466,1049
368468,199
368482,800
368482,1025
368559,1025
368887,826
368887,2282
368887,23826
368891,24
368891,273
368891,1025
369081,418
369267,1049
369316,36
369316,1237
369556,221
369567,24
369567,543
369674,82
369674,800
369684,12
369684,24
369684,399
369684,610
369962,383
369962,399
370691,150
370789,16
370791,383
370791,417
370791,720
370846,244
370846,371
370846,506
370846,583
370846,1082
370979,11141
370997,610
370998,82
371001,610
371003,3709
371009,1023
371021,281
371021,703
371021,12321
371141,417
371141,583
371141,2282
371142,417
371142,1041
371149,12
371149,24
371169,3631
371171,3631
371171,3711
371174,150
371174,1075
371174,3631
371247,46
371247,221
371247,2497
371256,141
371256,265
371256,1041
371262,405
371267,1023
371371,12
371371,237
371371,276
371371,714
371814,31
371814,371
371814,989
371851,399
371851,410
371998,418
371998,614
372046,614
372240,417
372240,1148
372246,379
372246,583
372246,1049
372267,60
372267,234
372267,383
372711,244
372711,995
372809,430
373170,189
373170,210
373170,1061
373373,209
373373,430
373433,58
373433,1041
373714,826
374136,614
374139,131
374139,150
374139,399
374212,234
374326,610
374954,24
375137,141
375137,162
375300,7633
375382,1049
375383,720
375610,2462
375816,416
375877,371
375877,410
375885,383
375885,703
376211,714
376514,3709
376514,6195
377042,276
377042,398
377042,430
377042,6195
377219,1049
377243,410
377393,417
377468,234
377468,703
377641,162
377641,276
377641,1075
378139,150
378293,714
378293,12321
378293,40058
378482,940
378710,29
378710,148
378710,2462
378954,273
378954,368
379168,2282
379249,336
379752,209
379807,416
379807,1025
379979,27
379979,383
380350,430
380350,1237
380415,58
380415,141
380415,162
380415,683
380598,367
380598,1050
381348,265
381362,405
381362,2282
381362,3368
381724,82
381753,399
381950,5
381950,12
381950,58
381950,1025
381967,11
381967,58
381967,368
381967,873
382478,82
382528,141
382528,294
382836,3631
384060,237
384060,995
384060,1041
384461,234
384461,1237
384593,417
384593,826
384859,276
384859,826
384859,995
385105,368
385271,24
385271,614
385271,2462
385394,1047
385918,40058
386047,162
386047,405
386047,631
386446,416
386446,6195
386455,5
386455,430
386552,124
386726,449
386726,683
386726,1082
386914,24
386914,124
386914,383
386914,800
387105,234
387106,82
387106,273
387110,294
387129,3368
387143,449
387153,371
387153,623
387234,430
387378,1075
387611,210
387611,2462
387626,15
387626,405
387687,714
387687,2407
388165,1148
388198,16
388198,60
388409,18
388513,16
388513,237
388516,46
388516,23826
388820,36
389253,371
389255,2407
389837,276
389837,398
389837,1025
390177,124
390368,221
390638,294
390638,430
390638,1023
390688,3709
391004,82
391005,82
391005,1148
391065,244
391065,989
391065,6195
391498,12
391498,276
391719,379
391719,410
391719,931
391719,1531
391780,141
392085,12
392085,46
392085,141
392085,405
392085,430
392085,800
392163,60
392538,5
392538,416
392538,1025
392569,46
392570,1047
392591,1148
392757,631
392757,873
392765,11
392765,931
392765,23826
392767,720
392768,15
392768,631
392768,703
392770,244
392770,985
392770,1082
392771,399
392771,631
392771,23826
392775,148
392775,931
392777,162
392777,703
392809,199
392956,800
392959,430
392959,800
